1.700000000000000000e+01,0.000000000000000000e+00,2.448979591836734637e-01,2.502790000000000070e+00,4.468801162455278073e-03,1.846133124542815029e-01,4.469551497268329232e-01
1.800000000000000000e+01,0.000000000000000000e+00,2.602040816326530726e-01,2.280909999999999993e+00,4.394184981626804778e-03,1.481876679191347079e-01,4.473050137259051429e-01
1.900000000000000000e+01,0.000000000000000000e+00,2.755102040816326259e-01,2.360570000000000057e+00,4.216035633724759223e-03,1.493357900060550136e-01,4.440839061817744016e-01
2.000000000000000000e+01,0.000000000000000000e+00,2.908163265306122347e-01,2.324829999999999952e+00,4.152772109151409152e-03,1.500321992385844905e-01,4.520513080308191656e-01
2.100000000000000000e+01,0.000000000000000000e+00,3.061224489795918435e-01,2.309359999999999857e+00,4.127845670293832370e-03,1.502631638619105203e-01,4.433804806215158600e-01
2.200000000000000000e+01,0.000000000000000000e+00,3.214285714285713969e-01,2.913440000000000030e+00,4.197657129660194511e-03,1.537438517235601987e-01,4.487547340029856002e-01
2.300000000000000000e+01,0.000000000000000000e+00,3.367346938775510057e-01,2.340619999999999923e+00,4.163353684582757515e-03,1.503230325237295273e-01,4.516019483059741102e-01
2.400000000000000000e+01,0.000000000000000000e+00,3.520408163265306145e-01,2.496290000000000120e+00,4.148308085813861082e-03,1.564649088201096883e-01,4.437787901952680025e-01
2.500000000000000000e+01,0.000000000000000000e+00,3.673469387755101678e-01,2.690310000000000201e+00,4.318401284744526059e-03,6.011187708902050453e-01,5.435583463943732818e-01
2.600000000000000000e+01,0.000000000000000000e+00,3.826530612244897767e-01,2.356259999999999799e+00,4.248800877590966536e-03,1.530634211553787150e-01,4.522813624688182821e-01
2.700000000000000000e+01,0.000000000000000000e+00,3.979591836734693855e-01,2.306900000000000173e+00,4.268342238456752230e-03,1.501963106108705204e-01,4.515733298074138258e-01
2.800000000000000000e+01,0.000000000000000000e+00,4.132653061224489943e-01,2.474130000000000162e+00,4.375042386351103013e-03,1.524977168469201505e-01,4.422567370927124597e-01
2.900000000000000000e+01,0.000000000000000000e+00,4.285714285714285476e-01,2.385470000000000201e+00,4.193794750222422200e-03,1.639219840625854852e-01,4.547296784413646376e-01
3.000000000000000000e+01,0.000000000000000000e+00,4.438775510204081565e-01,2.490089999999999915e+00,4.209140278866922713e-03,1.468122435882589505e-01,4.400715502962292414e-01
3.100000000000000000e+01,0.000000000000000000e+00,4.591836734693877653e-01,3.028900000000000148e+00,5.758590225825694145e-03,1.872449721788153276e+00,2.127947996794663066e+00
3.200000000000000000e+01,0.000000000000000000e+00,4.744897959183673186e-01,4.003840000000000288e+00,4.175979363349317450e-03,1.475571499918805207e-01,4.447251737066593713e-01
3.300000000000000000e+01,0.000000000000000000e+00,4.897959183673469274e-01,2.719869999999999788e+00,7.584757127960617060e-03,1.777156787884788036e+00,2.567080154532554559e+00
3.400000000000000000e+01,0.000000000000000000e+00,5.051020408163264808e-01,2.651730000000000143e+00,7.134752090879091860e-03,1.931116819756884206e+00,2.919783875793347860e+00
3.500000000000000000e+01,0.000000000000000000e+00,5.204081632653061451e-01,2.691590000000000149e+00,4.589527225114253123e-03,1.890285217350731184e+00,3.033701664134168752e+00
3.600000000000000000e+01,0.000000000000000000e+00,5.357142857142856984e-01,2.572729999999999961e+00,4.180676712651390514e-03,1.534582379162325871e-01,4.586206127430108581e-01
3.700000000000000000e+01,0.000000000000000000e+00,5.510204081632652517e-01,3.479080000000000172e+00,4.139589676038261772e-03,1.559415138998246353e-01,4.535166216985687115e-01
3.800000000000000000e+01,0.000000000000000000e+00,5.663265306122449161e-01,2.828430000000000000e+00,4.163161578320182833e-03,7.638810492865334423e-01,4.423600203992393176e+00
3.900000000000000000e+01,0.000000000000000000e+00,5.816326530612244694e-01,3.273989999999999956e+00,4.157274572096769996e-03,4.499261765714662964e+00,5.444213223564552173e+00
4.000000000000000000e+01,0.000000000000000000e+00,5.969387755102040227e-01,2.555299999999999905e+00,4.121363834008053006e-03,2.538496249047286768e-01,4.966607456432458712e+00
4.100000000000000000e+01,0.000000000000000000e+00,6.122448979591836871e-01,4.158360000000000056e+00,4.375811598203586776e-03,1.501003032868182041e+00,3.177352956765204350e+00
4.200000000000000000e+01,0.000000000000000000e+00,6.275510204081632404e-01,2.827139999999999986e+00,4.130057934362487033e-03,1.616912393517246638e-01,4.418109615529503542e-01
4.300000000000000000e+01,0.000000000000000000e+00,6.428571428571427937e-01,2.768069999999999808e+00,4.169185446280897385e-03,1.569887070110934923e-01,4.381665535615368312e-01
4.400000000000000000e+01,0.000000000000000000e+00,6.581632653061224580e-01,2.677280000000000104e+00,4.181861955198584550e-03,3.960448877126301892e-01,4.729777857440489175e-01
4.500000000000000000e+01,0.000000000000000000e+00,6.734693877551020114e-01,2.722739999999999938e+00,4.174458521994274876e-03,4.673621397540545508e-01,5.062946716327139107e-01
4.600000000000000000e+01,0.000000000000000000e+00,6.887755102040815647e-01,2.544630000000000170e+00,4.180994388979290995e-03,1.505208505959407528e-01,4.598875900430476893e-01
4.700000000000000000e+01,0.000000000000000000e+00,7.040816326530612290e-01,3.139650000000000052e+00,6.942434787865214840e-03,2.672985929288647089e+00,3.401148488023150840e+00
4.800000000000000000e+01,0.000000000000000000e+00,7.193877551020407823e-01,3.920599999999999863e+00,4.187572104369678347e-03,1.546811055087637388e-01,4.389501618560028851e-01
4.900000000000000000e+01,0.000000000000000000e+00,7.346938775510203357e-01,3.001250000000000195e+00,5.367384806835307984e-03,2.569722499171952723e+00,3.425174613268193280e+00
5.000000000000000000e+01,0.000000000000000000e+00,7.500000000000000000e-01,3.113179999999999836e+00,4.366040246954484491e-03,1.795333309295073621e+00,1.816826703365768569e+00
5.100000000000000000e+01,1.530612244897959148e-02,0.000000000000000000e+00,2.156909999999999883e+00,4.132316088064416464e-03,1.467324130950745098e-01,4.489331210849787368e-01
5.200000000000000000e+01,1.530612244897959148e-02,1.530612244897959148e-02,2.266550000000000065e+00,4.177701372419957530e-03,1.497930422528394867e-01,4.401683006513945617e-01
5.300000000000000000e+01,1.530612244897959148e-02,3.061224489795918297e-02,2.182549999999999990e+00,4.203432568449251214e-03,1.474830671067824395e-01,4.457936003846468265e-01
5.400000000000000000e+01,1.530612244897959148e-02,4.591836734693877098e-02,2.316720000000000113e+00,4.159574107349723812e-03,1.480193623343805387e-01,4.382028022235822107e-01
5.500000000000000000e+01,1.530612244897959148e-02,6.122448979591836593e-02,2.306519999999999904e+00,4.190117627118709540e-03,1.519326895907754382e-01,4.433923407526083604e-01
5.600000000000000000e+01,1.530612244897959148e-02,7.653061224489796088e-02,2.624740000000000073e+00,4.208080217552247378e-03,1.481036144312561087e-01,4.520263123318706278e-01
5.700000000000000000e+01,1.530612244897959148e-02,9.183673469387754196e-02,2.462279999999999802e+00,4.202139428052917465e-03,1.496128859577639247e-01,4.463993170612482464e-01
5.800000000000000000e+01,1.530612244897959148e-02,1.071428571428571369e-01,2.448879999999999946e+00,4.298113199839114114e-03,1.499942726557129957e-01,4.450932303101515775e-01
5.900000000000000000e+01,1.530612244897959148e-02,1.224489795918367319e-01,2.367869999999999919e+00,4.324279075164287438e-03,1.570433948217590248e-01,4.446014018912806676e-01
6.000000000000000000e+01,1.530612244897959148e-02,1.377551020408163129e-01,2.365950000000000220e+00,4.187162401903725059e-03,1.499628890643228962e-01,4.426580165092854902e-01
6.100000000000000000e+01,1.530612244897959148e-02,1.530612244897959218e-01,2.204200000000000159e+00,4.197271769452345404e-03,1.477435237325796791e-01,4.432748582757429778e-01
6.200000000000000000e+01,1.530612244897959148e-02,1.683673469387755028e-01,2.174789999999999779e+00,4.236757099953325847e-03,1.565753082680035879e-01,4.438213390693608318e-01
6.300000000000000000e+01,1.530612244897959148e-02,1.836734693877550839e-01,2.638320000000000221e+00,4.186701958418886926e-03,1.590081515691283975e-01,4.428155085546590652e-01
6.400000000000000000e+01,1.530612244897959148e-02,1.989795918367346927e-01,2.341019999999999879e+00,4.180538533131055931e-03,1.518615077979459660e-01,4.564884194578465171e-01
6.500000000000000000e+01,1.530612244897959148e-02,2.142857142857142738e-01,2.398420000000000218e+00,4.254044528562434500e-03,1.497344449431964319e-01,4.401696316473879267e-01
6.600000000000000000e+01,1.530612244897959148e-02,2.295918367346938826e-01,2.247240000000000126e+00,4.181977929560172676e-03,1.531414981479786996e-01,4.445503777537709311e-01
6.700000000000000000e+01,1.530612244897959148e-02,2.448979591836734637e-01,2.336209999999999898e+00,4.191714415808601123e-03,1.546118486460416885e-01,4.396618024649212031e-01
6.800000000000000000e+01,1.530612244897959148e-02,2.602040816326530726e-01,2.262100000000000222e+00,4.191793346712098349e-03,1.505450020193387084e-01,4.444313161203670148e-01
6.900000000000000000e+01,1.530612244897959148e-02,2.755102040816326259e-01,2.209890000000000132e+00,4.186808166544624642e-03,1.579802458676805577e-01,4.526728730885183904e-01
7.000000000000000000e+01,1.530612244897959148e-02,2.908163265306122347e-01,2.578139999999999876e+00,4.237308981471775773e-03,1.964985592221718314e+00,1.312680619452313513e+00
7.100000000000000000e+01,1.530612244897959148e-02,3.061224489795918435e-01,2.248819999999999819e+00,4.171872905055230493e-03,1.482855856653338689e-01,4.435250814400034103e-01
7.200000000000000000e+01,1.530612244897959148e-02,3.214285714285713969e-01,2.294709999999999805e+00,4.207454491168228713e-03,1.486377088139394786e-01,4.433646988749261886e-01
7.300000000000000000e+01,1.530612244897959148e-02,3.367346938775510057e-01,2.998200000000000198e+00,4.195526805585793155e-03,1.502265490140160253e-01,4.492203413043127092e-01
7.400000000000000000e+01,1.530612244897959148e-02,3.520408163265306145e-01,2.414350000000000218e+00,4.181415316400140421e-03,1.556566240074844509e-01,4.472329802815773747e-01
7.500000000000000000e+01,1.530612244897959148e-02,3.673469387755101678e-01,2.480319999999999858e+00,4.179387891686929708e-03,1.692677291715168064e-01,4.537279708224870034e-01
7.600000000000000000e+01,1.530612244897959148e-02,3.826530612244897767e-01,2.293870000000000076e+00,4.183442664089856780e-03,1.584153278105157880e-01,4.449172908516780267e-01
7.700000000000000000e+01,1.530612244897959148e-02,3.979591836734693855e-01,2.403680000000000039e+00,4.132736854238392397e-03,1.493705449775832583e-01,4.436568406500117079e-01
7.800000000000000000e+01,1.530612244897959148e-02,4.132653061224489943e-01,2.367239999999999789e+00,4.180092821610226737e-03,1.578188739131563822e-01,4.542565993664134383e-01
7.900000000000000000e+01,1.530612244897959148e-02,4.285714285714285476e-01,2.261379999999999946e+00,4.181329505566334578e-03,1.633737993950231671e-01,4.513340673958284310e-01
8.000000000000000000e+01,1.530612244897959148e-02,4.438775510204081565e-01,2.841860000000000053e+00,4.811536972729948611e-03,1.761902142614022893e+00,1.659423438859239930e+00
8.100000000000000000e+01,1.530612244897959148e-02,4.591836734693877653e-01,2.512610000000000010e+00,4.189849208068119855e-03,1.502648298245077840e-01,4.440804946999095670e-01
8.200000000000000000e+01,1.530612244897959148e-02,4.744897959183673186e-01,2.620029999999999859e+00,4.151363128060238557e-03,1.516527089569261189e-01,4.383962123562782920e-01
8.300000000000000000e+01,1.530612244897959148e-02,4.897959183673469274e-01,2.861689999999999845e+00,4.772586488837361751e-03,2.098781258566116303e+00,2.368687661090522312e+00
8.400000000000000000e+01,1.530612244897959148e-02,5.051020408163264808e-01,2.862019999999999786e+00,4.169662753829146869e-03,1.493199016085067499e-01,4.482106077371769692e-01
8.500000000000000000e+01,1.530612244897959148e-02,5.204081632653061451e-01,3.316120000000000179e+00,4.184723865940245292e-03,1.752614795747436949e-01,4.610802084025845127e-01
8.600000000000000000e+01,1.530612244897959148e-02,5.357142857142856984e-01,3.673430000000000195e+00,4.171705206517396444e-03,1.841370097622031798e-01,4.385267230348555700e-01
8.700000000000000000e+01,1.530612244897959148e-02,5.510204081632652517e-01,3.607920000000000016e+00,4.156437149365853692e-03,1.506431604523934820e-01,4.532836215247948997e-01
8.800000000000000000e+01,1.530612244897959148e-02,5.663265306122449161e-01,2.768139999999999823e+00,4.179212141580538817e-03,2.700998867921897695e+00,5.091240927774472347e+00
8.900000000000000000e+01,1.530612244897959148e-02,5.816326530612244694e-01,2.570549999999999891e+00,4.204717822538386537e-03,1.534370421688012520e+00,5.427393036837313112e+00
9.000000000000000000e+01,1.530612244897959148e-02,5.969387755102040227e-01,3.533819999999999961e+00,4.167298065911025605e-03,1.637822791479159601e-01,4.525653420309623809e-01
9.100000000000000000e+01,1.530612244897959148e-02,6.122448979591836871e-01,3.596960000000000157e+00,4.521334540234412877e-03,8.998753408274708931e-01,4.455675415015126539e+00
9.200000000000000000e+01,1.530612244897959148e-02,6.275510204081632404e-01,3.273670000000000080e+00,4.142374441151599508e-03,1.504918480325493357e-01,4.404462621142977707e-01
9.300000000000000000e+01,1.530612244897959148e-02,6.428571428571427937e-01,2.432749999999999968e+00,4.199479500092362372e-03,1.562550741813821531e-01,4.537468760395578227e-01
9.400000000000000000e+01,1.530612244897959148e-02,6.581632653061224580e-01,2.571239999999999970e+00,4.187654170469699844e-03,1.515553557707633170e-01,4.436341493153257987e-01
9.500000000000000000e+01,1.530612244897959148e-02,6.734693877551020114e-01,2.648130000000000095e+00,4.194276803735626051e-03,4.291074510484122473e-01,4.795960444372660003e-01
9.600000000000000000e+01,1.530612244897959148e-02,6.887755102040815647e-01,3.227390000000000203e+00,4.191046468496652418e-03,1.518651547897162946e-01,4.409231272506220489e-01
9.700000000000000000e+01,1.530612244897959148e-02,7.040816326530612290e-01,2.509380000000000166e+00,6.383230417630801623e-03,2.072733736784357461e+00,2.837039430336077750e+00
9.800000000000000000e+01,1.530612244897959148e-02,7.193877551020407823e-01,2.835170000000000190e+00,5.509528069370506383e-03,2.342580291011349569e+00,3.701920057516576712e+00
9.900000000000000000e+01,1.530612244897959148e-02,7.346938775510203357e-01,3.737099999999999866e+00,5.798160148676746381e-03,2.177378461166959767e+00,3.922772896575314139e+00
1.000000000000000000e+02,1.530612244897959148e-02,7.500000000000000000e-01,3.235500000000000043e+00,4.741748679944408559e-03,1.333394323745201282e+00,8.922259790239034372e-01
1.010000000000000000e+02,3.061224489795918297e-02,0.000000000000000000e+00,2.261070000000000135e+00,4.133593382885174597e-03,1.523203829678297372e-01,4.490240152677900110e-01
1.020000000000000000e+02,3.061224489795918297e-02,1.530612244897959148e-02,2.163219999999999921e+00,4.123935433777938496e-03,1.482489528852300176e-01,4.435827816865171025e-01
1.030000000000000000e+02,3.061224489795918297e-02,3.061224489795918297e-02,2.350290000000000212e+00,4.146753215294276748e-03,1.687327553601159491e-01,4.474593413540811082e-01
1.040000000000000000e+02,3.061224489795918297e-02,4.591836734693877098e-02,2.306740000000000013e+00,4.160746336368502385e-03,1.547731862687067306e-01,4.441230489388851566e-01
1.050000000000000000e+02,3.061224489795918297e-02,6.122448979591836593e-02,2.248530000000000140e+00,4.183580291517371985e-03,1.484389598428870194e-01,4.388576343193768547e-01
1.060000000000000000e+02,3.061224489795918297e-02,7.653061224489796088e-02,2.415859999999999896e+00,4.218800927638231835e-03,1.475896374873502392e-01,4.423831958254194063e-01
1.070000000000000000e+02,3.061224489795918297e-02,9.183673469387754196e-02,2.235549999999999926e+00,4.188584177029228486e-03,1.510436784427064139e-01,4.465104563053173825e-01
1.080000000000000000e+02,3.061224489795918297e-02,1.071428571428571369e-01,2.215339999999999865e+00,4.204624740788899528e-03,1.488164843080602984e-01,4.489921893351867532e-01
1.090000000000000000e+02,3.061224489795918297e-02,1.224489795918367319e-01,2.226410000000000000e+00,4.183630609371117616e-03,1.491051625043511575e-01,4.514602059642696674e-01
1.100000000000000000e+02,3.061224489795918297e-02,1.377551020408163129e-01,2.177830000000000155e+00,4.211471278471199710e-03,1.562058511968303920e-01,4.616754158205275127e-01
1.110000000000000000e+02,3.061224489795918297e-02,1.530612244897959218e-01,2.205979999999999830e+00,4.193996338004365131e-03,1.485583921660453832e-01,4.455245958157011410e-01
1.120000000000000000e+02,3.061224489795918297e-02,1.683673469387755028e-01,2.487130000000000063e+00,4.213196295424374849e-03,1.473290049712473182e-01,4.418575272974510915e-01
1.130000000000000000e+02,3.061224489795918297e-02,1.836734693877550839e-01,2.217049999999999965e+00,4.214975266353887008e-03,1.595546172537336549e-01,4.387963060989337749e-01
1.140000000000000000e+02,3.061224489795918297e-02,1.989795918367346927e-01,2.403249999999999886e+00,4.280400362501231466e-03,1.476574971731825781e-01,4.491911325793900289e-01
1.150000000000000000e+02,3.061224489795918297e-02,2.142857142857142738e-01,2.190700000000000092e+00,4.400726959855591480e-03,1.497124632011934964e-01,4.449499538061525983e-01
1.160000000000000000e+02,3.061224489795918297e-02,2.295918367346938826e-01,2.314639999999999809e+00,4.184483899260995655e-03,1.521468263183730074e-01,4.399069048988784036e-01
1.170000000000000000e+02,3.061224489795918297e-02,2.448979591836734637e-01,2.731539999999999857e+00,4.198663547938266856e-03,1.474735645459709088e-01,4.407401627154328705e-01
1.180000000000000000e+02,3.061224489795918297e-02,2.602040816326530726e-01,2.478439999999999976e+00,4.235060640246988799e-03,1.900923999155616773e-01,4.457854852180344607e-01
1.190000000000000000e+02,3.061224489795918297e-02,2.755102040816326259e-01,2.389619999999999855e+00,4.211882159451918808e-03,1.565478117122079960e-01,4.475464744039239218e-01
1.200000000000000000e+02,3.061224489795918297e-02,2.908163265306122347e-01,2.507169999999999899e+00,4.179418420250665712e-03,1.478919296198173416e-01,4.403856166035089448e-01
1.210000000000000000e+02,3.061224489795918297e-02,3.061224489795918435e-01,2.779170000000000140e+00,4.148792914520546202e-03,1.606779437327853222e-01,4.488561440168364891e-01
1.220000000000000000e+02,3.061224489795918297e-02,3.214285714285713969e-01,3.068280000000000118e+00,4.142157498824457044e-03,8.655817126612412871e-01,6.761230930307355891e-01
1.230000000000000000e+02,3.061224489795918297e-02,3.367346938775510057e-01,3.569020000000000081e+00,4.186401831907927279e-03,1.638179241093456473e-01,4.448738428470812578e-01
1.240000000000000000e+02,3.061224489795918297e-02,3.520408163265306145e-01,2.454649999999999999e+00,4.191610124739621537e-03,1.514318684831213735e-01,4.449070764117364352e-01
1.250000000000000000e+02,3.061224489795918297e-02,3.673469387755101678e-01,2.403210000000000068e+00,4.965695307252796127e-03,1.357391358622549227e+00,1.744058849103882869e+00
1.260000000000000000e+02,3.061224489795918297e-02,3.826530612244897767e-01,2.354119999999999990e+00,4.197053568968813105e-03,1.501432766051208623e-01,4.438705421741078738e-01
1.270000000000000000e+02,3.061224489795918297e-02,3.979591836734693855e-01,2.711500000000000021e+00,4.156339511691660611e-03,1.496155293691487642e-01,4.389877598828739180e-01
1.280000000000000000e+02,3.061224489795918297e-02,4.132653061224489943e-01,2.382000000000000117e+00,4.235632035045473927e-03,1.509999857519148392e-01,4.412482188761915336e-01
1.290000000000000000e+02,3.061224489795918297e-02,4.285714285714285476e-01,2.417390000000000150e+00,4.470881111653839286e-03,1.350042935997221027e+00,9.308058350430440386e-01
1.300000000000000000e+02,3.061224489795918297e-02,4.438775510204081565e-01,2.639349999999999863e+00,4.334901083457192057e-03,8.952318456495791388e-01,7.022989350656564378e-01
1.310000000000000000e+02,3.061224489795918297e-02,4.591836734693877653e-01,3.184989999999999988e+00,4.145304508535749798e-03,1.516249276934840406e-01,4.484208363031340627e-01
1.320000000000000000e+02,3.061224489795918297e-02,4.744897959183673186e-01,2.677410000000000068e+00,4.656036630851689145e-03,2.091124364059675500e+00,2.508505051311728185e+00
1.330000000000000000e+02,3.061224489795918297e-02,4.897959183673469274e-01,2.758680000000000021e+00,5.730760320895781842e-03,1.671406723284627693e+00,3.212763479515831744e+00
1.340000000000000000e+02,3.061224489795918297e-02,5.051020408163264808e-01,2.696530000000000094e+00,4.191656332889333487e-03,1.478645831784002884e-01,4.446609453304924409e-01
1.350000000000000000e+02,3.061224489795918297e-02,5.204081632653061451e-01,2.647980000000000000e+00,4.404631496161000304e-03,1.652454378609385044e+00,3.222693935425770650e+00
1.360000000000000000e+02,3.061224489795918297e-02,5.357142857142856984e-01,2.351960000000000051e+00,4.317662483461888467e-03,2.057324570358721516e+00,1.917527331725881412e+00
1.370000000000000000e+02,3.061224489795918297e-02,5.510204081632652517e-01,2.608060000000000045e+00,4.174153697825547238e-03,1.981875631342800981e-01,4.519883478939827892e-01
1.380000000000000000e+02,3.061224489795918297e-02,5.663265306122449161e-01,2.696499999999999897e+00,4.382149858934883402e-03,3.198875473525813806e+00,5.197945084584183029e+00
1.390000000000000000e+02,3.061224489795918297e-02,5.816326530612244694e-01,2.420290000000000052e+00,4.192018455519330201e-03,1.498518113616996994e-01,5.095851382316205491e-01
1.400000000000000000e+02,3.061224489795918297e-02,5.969387755102040227e-01,2.624019999999999797e+00,4.154643335388498622e-03,1.092508632660290857e+00,2.035929118007520078e+00
1.410000000000000000e+02,3.061224489795918297e-02,6.122448979591836871e-01,3.328759999999999941e+00,4.287800829838846542e-03,1.856023811750207919e+00,2.915801551251640422e+00
1.420000000000000000e+02,3.061224489795918297e-02,6.275510204081632404e-01,2.710529999999999884e+00,5.147253539096464589e-03,1.197361900650694144e+00,4.563741989847384772e+00
1.430000000000000000e+02,3.061224489795918297e-02,6.428571428571427937e-01,2.471179999999999932e+00,4.673469237453098390e-03,1.657690224530018464e+00,1.062492129155171883e+00
1.440000000000000000e+02,3.061224489795918297e-02,6.581632653061224580e-01,2.594749999999999890e+00,4.180294387057221540e-03,1.570144994243902747e-01,4.546590271328289634e-01
1.450000000000000000e+02,3.061224489795918297e-02,6.734693877551020114e-01,2.559610000000000163e+00,4.162373817250153429e-03,2.051532968160520720e-01,4.440876120839361563e-01
1.460000000000000000e+02,3.061224489795918297e-02,6.887755102040815647e-01,2.490330000000000155e+00,4.221850853138159158e-03,1.360854070466701371e+00,9.565166425742369638e-01
1.470000000000000000e+02,3.061224489795918297e-02,7.040816326530612290e-01,2.749220000000000219e+00,4.171284047548155446e-03,1.587310559707936219e-01,4.446680518173123375e-01
1.480000000000000000e+02,3.061224489795918297e-02,7.193877551020407823e-01,2.869190000000000129e+00,4.701947211498201488e-03,1.254730634156377533e+00,1.323881484127181984e+00
1.490000000000000000e+02,3.061224489795918297e-02,7.346938775510203357e-01,2.691349999999999909e+00,4.388821171192668763e-03,6.729320254983721661e-01,6.428519610493121927e-01
1.500000000000000000e+02,3.061224489795918297e-02,7.500000000000000000e-01,3.153410000000000046e+00,5.143957033635768866e-03,2.157240117491136200e+00,2.770244340178145581e+00
1.510000000000000000e+02,4.591836734693877098e-02,0.000000000000000000e+00,2.264320000000000110e+00,4.196746520025757161e-03,1.496898353405496651e-01,4.446771405366591878e-01
1.520000000000000000e+02,4.591836734693877098e-02,1.530612244897959148e-02,2.195089999999999986e+00,4.140962666647577187e-03,1.535206634996394426e-01,4.464999745385235252e-01
1.530000000000000000e+02,4.591836734693877098e-02,3.061224489795918297e-02,2.158819999999999961e+00,4.176880251095045800e-03,1.517967663491518460e-01,4.416320300473767224e-01
1.540000000000000000e+02,4.591836734693877098e-02,4.591836734693877098e-02,2.075639999999999930e+00,4.217251864624514332e-03,1.506803081750068551e-01,4.378330383148583138e-01
1.550000000000000000e+02,4.591836734693877098e-02,6.122448979591836593e-02,2.198910000000000142e+00,4.208763455764733159e-03,1.502262049406942745e-01,4.381714433968047495e-01
1.560000000000000000e+02,4.591836734693877098e-02,7.653061224489796088e-02,2.232219999999999871e+00,4.187514148512274346e-03,1.501162977303101831e-01,4.473823374830824817e-01
1.570000000000000000e+02,4.591836734693877098e-02,9.183673469387754196e-02,2.736800000000000122e+00,4.197389638611107726e-03,1.580831427359985775e-01,4.402420956142231168e-01
1.580000000000000000e+02,4.591836734693877098e-02,1.071428571428571369e-01,2.879389999999999894e+00,4.196454001780274348e-03,1.474197878156905395e-01,4.407148060635803222e-01
1.590000000000000000e+02,4.591836734693877098e-02,1.224489795918367319e-01,2.484890000000000043e+00,4.306655125690639699e-03,1.486383119765669891e-01,4.493423172000712840e-01
1.600000000000000000e+02,4.591836734693877098e-02,1.377551020408163129e-01,2.250410000000000021e+00,4.178724216327623329e-03,1.485587966330753629e-01,4.446793877347476331e-01
1.610000000000000000e+02,4.591836734693877098e-02,1.530612244897959218e-01,2.350690000000000168e+00,4.278549662986528938e-03,1.493984424229189700e-01,4.456383010219479579e-01
1.620000000000000000e+02,4.591836734693877098e-02,1.683673469387755028e-01,2.342649999999999899e+00,4.212612428900601794e-03,1.490582433734413681e-01,4.414038365199259295e-01
1.630000000000000000e+02,4.591836734693877098e-02,1.836734693877550839e-01,2.250620000000000065e+00,4.206944261521315676e-03,1.492106369758785800e-01,4.406356214733587739e-01
1.640000000000000000e+02,4.591836734693877098e-02,1.989795918367346927e-01,2.156969999999999832e+00,4.181918171660525818e-03,1.556790174249862713e-01,4.481734362012638195e-01
1.650000000000000000e+02,4.591836734693877098e-02,2.142857142857142738e-01,2.228110000000000035e+00,4.396308954334412523e-03,1.516387286422045955e-01,4.470117653216924003e-01
1.660000000000000000e+02,4.591836734693877098e-02,2.295918367346938826e-01,2.308460000000000178e+00,4.205352972371225080e-03,1.722867984519070583e-01,4.452707266092592042e-01
